Time	V1	V2	V3	Pressure1	Pressure2	OGTime	Constant
15.577	0	1	0	9.3	9.37	15577	
15.602	0	1	0	9.65	9.49	15602	
15.627	0	1	0	9.3	9.61	15627	
15.652	0	1	0	9.82	9.54	15652	
15.677	0	1	0	9.65	9.77	15677	
15.702	0	1	0	9.3	10.13	15702	
15.727	0	1	0	9.3	9.77	15727	
15.752	0	1	0	9.11	8.77	15752	
15.777	0	1	0	8.87	9.25	15777	
15.802	0	1	0	8.99	9.18	15802	
15.827	0	1	0	9.35	9.01	15827	
15.852	0	1	0	9.3	9.13	15852	
15.877	0	1	0	9.3	8.94	15877	
15.902	0	1	0	9.23	9.18	15902	
15.927	0	1	0	9.46	9.65	15927	
15.952	0	1	0	9.42	9.18	15952	
15.977	0	1	0	9.65	9.85	15977	
16.002	0	1	0	9.7	9.54	16002	
16.027	0	1	0	9.54	9.3	16027	
16.052	0	1	0	9.35	9.61	16052	
16.077	0	1	0	9.3	9.54	16077	
16.102	0	1	0	9.3	9.54	16102	
16.127	0	1	0	9.23	9.42	16127	
16.152	0	1	0	9.54	9.77	16152	
16.177	0	1	0	9.06	9.13	16177	
16.202	0	1	0	9.65	9.37	16202	
16.227	0	1	0	9.3	9.18	16227	
16.252	0	1	0	9.3	9.13	16252	
16.278	0	1	0	9.46	9.54	16278	
16.302	0	1	0	9.46	9.61	16302	
16.327	0	1	0	9.89	9.77	16327	
16.352	0	1	0	9.77	9.54	16352	
16.377	0	1	0	9.99	9.54	16377	
16.402	0	1	0	9.94	9.42	16402	
16.427	0	1	0	9.35	9.25	16427	
16.452	0	1	0	9.11	9.49	16452	
16.477	0	0	0	9.42	10.01	16477	
16.502	0	0	0	9.18	9.85	16502	
16.527	0	0	0	12.61	8.42	16527	
16.552	0	0	0	10.78	9.49	16552	
16.577	0	0	0	9.82	9.25	16577	
16.602	0	0	0	9.7	9.65	16602	
16.627	0	0	0	9.7	9.85	16627	
16.652	0	0	0	9.54	9.3	16652	
16.678	0	0	0	9.58	9.42	16678	
16.727	0	0	0	9.89	9.77	16727	
16.733	0	0	0	9.7	9.54	16733	
16.752	0	0	0	9.94	9.37	16752	
16.777	1	0	1	9.99	9.54	16777	
16.802	1	0	1	9.89	9.13	16802	
16.83	1	0	1	10.58	8.65	16830	
16.852	1	0	1	13.68	8.58	16852	
16.877	0	0	1	45.29	8.22	16877	
16.902	0	0	1	68.47	7.99	16902	
16.927	0	0	1	69.23	7.75	16927	
16.952	0	0	1	70.42	7.22	16952	
16.977	0	0	1	70.97	7.27	16977	
17.006	0	0	1	71.45	7.46	17006	
17.027	0	0	1	71.14	6.75	17027	
17.052	0	0	1	70.73	6.75	17052	
17.077	0	0	1	71.14	6.2	17077	
17.102	0	0	1	70.78	5.53	17102	
17.127	0	0	1	70.85	5.53	17127	
17.152	0	0	1	70.3	5.36	17152	
17.177	0	0	1	70.97	5.24	17177	
17.202	0	0	1	69.9	5.17	17202	
17.227	0	0	0	70.18	4.7	17227	
17.252	0	0	0	69.47	4.93	17252	
17.279	0	0	0	69.59	4.34	17279	
17.304	0	0	0	69.23	4.34	17304	
17.327	0	0	0	69.42	4.89	17327	
17.352	0	0	0	69.47	4.17	17352	
17.377	0	0	0	69.3	4.17	17377	
17.402	0	0	0	69.35	4.46	17402	
17.427	0	0	0	69.11	4.05	17427	
17.452	0	0	0	68.94	4.93	17452	
17.477	0	0	0	68.99	4.7	17477	
17.502	0	0	0	68.99	4.46	17502	
17.527	0	0	0	68.82	4.89	17527	
17.552	0	0	0	69.06	4.89	17552	
17.577	0	0	0	68.82	4.77	17577	
17.602	0	0	0	68.35	4.53	17602	
17.627	0	0	0	68.75	5.05	17627	
17.652	0	0	0	68.42	4.7	17652	
17.677	0	0	0	68.23	4.58	17677	
17.702	0	0	0	68.18	4.53	17702	
17.731	0	0	0	67.7	4.29	17731	
17.752	0	0	0	68.18	4.7	17752	
17.777	0	0	0	67.99	4.1	17777	
17.803	0	0	0	67.94	4.82	17803	
17.827	0	0	0	68.06	5.01	17827	
17.854	0	0	0	67.11	4.77	17854	
17.878	0	0	0	66.92	4.7	17878	
17.902	0	0	0	67.23	4.77	17902	
17.928	0	0	0	67.11	4.7	17928	
17.952	0	0	0	66.99	4.65	17952	
17.977	0	0	0	66.51	4.93	17977	
18.002	0	0	0	67.51	4.53	18002	
18.027	0	0	0	67.47	4.65	18027	
18.052	0	0	0	67.16	5.13	18052	
18.077	0	0	0	67.27	4.82	18077	
18.102	0	0	0	67.47	5.01	18102	
18.127	0	0	0	67.27	5.17	18127	
18.152	0	0	0	67.04	4.22	18152	
18.177	0	0	0	67.16	4.46	18177	
18.202	0	0	0	67.16	4.89	18202	
18.227	0	0	0	66.92	4.41	18227	
18.252	0	0	0	67.16	4.65	18252	
18.277	0	0	0	66.87	5.17	18277	
18.302	0	0	0	66.99	4.46	18302	
18.327	0	0	0	66.8	4.65	18327	
18.352	0	0	0	67.04	5.13	18352	
18.396	0	0	0	66.63	4.89	18396	
18.406	0	0	0	66.63	4.7	18406	
18.427	0	0	0	66.32	5.36	18427	
18.452	0	0	0	66.68	4.46	18452	
18.477	0	0	0	66.63	4.65	18477	
18.502	0	0	0	66.68	4.93	18502	
18.527	0	0	0	66.99	4.82	18527	
18.552	0	0	0	66.63	4.82	18552	
18.577	0	0	0	66.63	4.82	18577	
18.602	0	0	0	66.39	4.7	18602	
18.627	0	0	0	66.51	4.89	18627	
18.652	0	0	0	66.39	5.01	18652	
18.677	0	0	0	66.2	4.77	18677	
18.702	0	0	0	66.32	4.89	18702	
18.727	0	0	0	66.15	5.01	18727	
18.752	0	0	0	66.32	4.93	18752	
18.777	0	0	0	66.27	4.58	18777	
18.802	0	0	0	65.96	5.05	18802	
18.827	0	0	0	66.27	4.89	18827	
18.852	0	0	0	66.08	4.7	18852	
18.877	0	0	0	65.96	4.65	18877	
18.902	0	0	0	66.2	4.82	18902	
18.928	0	0	0	65.92	4.53	18928	
18.952	0	0	0	66.27	4.77	18952	
18.977	0	0	0	66.27	5.05	18977	
19.002	0	0	0	66.03	4.58	19002	
19.027	0	0	0	65.68	4.93	19027	
19.052	0	0	0	65.73	4.82	19052	
19.077	0	0	0	66.08	4.58	19077	
19.102	0	0	0	66.2	5.05	19102	
19.127	0	0	0	66.15	4.89	19127	
19.152	0	0	0	65.96	4.53	19152	
19.177	0	0	0	65.92	5.01	19177	
19.202	0	0	0	65.61	4.7	19202	
19.227	0	0	0	65.44	4.7	19227	
19.252	0	0	0	65.56	5.05	19252	
19.277	0	0	0	65.2	4.46	19277	
19.302	0	0	0	65.44	5.01	19302	
19.327	0	0	0	65.25	4.58	19327	
19.352	0	0	0	65.01	5.36	19352	
19.377	0	0	0	65.37	5.05	19377	
19.402	0	0	0	65.56	4.82	19402	
19.427	0	0	0	65.61	4.53	19427	
19.452	0	0	0	65.32	4.89	19452	
19.477	0	0	0	65.37	4.82	19477	
19.502	0	0	0	65.01	4.89	19502	
19.527	0	0	0	65.68	4.93	19527	
19.552	0	0	0	64.84	4.89	19552	
19.577	0	0	0	64.77	4.82	19577	
19.602	0	0	0	65.13	4.77	19602	
19.627	0	0	0	65.49	4.41	19627	
19.652	0	0	0	64.77	4.7	19652	
19.677	0	0	0	64.89	4.53	19677	
19.702	0	0	0	65.2	4.7	19702	
19.727	0	0	0	64.65	4.89	19727	
19.752	0	0	0	64.72	4.77	19752	
19.777	0	0	0	64.65	4.7	19777	
19.802	0	0	0	64.89	4.34	19802	
19.827	0	0	0	65.25	5.01	19827	
19.852	0	0	0	64.96	4.53	19852	
19.877	0	0	0	64.6	5.05	19877	
19.902	0	0	0	64.6	5.01	19902	
19.928	0	0	0	64.65	4.82	19928	
19.952	0	0	0	64.77	4.7	19952	
19.977	0	0	0	64.89	4.93	19977	
20.002	0	0	0	64.96	4.82	20002	
20.027	0	0	0	64.72	4.65	20027	
20.052	0	0	0	64.84	4.65	20052	
20.096	0	0	0	64.96	4.93	20096	
20.105	0	0	0	65.01	5.17	20105	
20.127	0	0	0	64.72	4.82	20127	
20.153	0	0	0	65.01	4.82	20153	
20.178	0	0	0	65.44	4.93	20178	
20.203	0	0	0	64.49	4.41	20203	
20.228	0	0	0	64.89	4.46	20228	
20.253	0	0	0	64.65	4.89	20253	
20.278	0	0	0	64.72	4.7	20278	
20.303	0	0	0	64.41	5.05	20303	
20.328	0	0	0	64.41	4.89	20328	
20.352	0	0	0	64.53	4.82	20352	
20.378	0	0	0	64.29	4.89	20378	
20.402	0	0	0	64.77	4.93	20402	
20.427	0	1	0	64.41	4.89	20427	
20.456	0	1	0	66.8	23.65	20456	
20.477	0	1	0	27.53	16.83	20477	
20.502	0	1	0	17.21	15.69	20502	
20.527	0	1	0	15.54	15.45	20527	
20.552	0	1	0	15.9	15.4	20552	
20.577	0	1	0	14.95	15.09	20577	
20.602	0	1	0	15.42	15.21	20602	
20.627	0	1	0	15.35	15.28	20627	
20.652	0	1	0	15.3	15.28	20652	
20.677	0	1	0	15.35	15.81	20677	
20.702	0	1	0	15.11	15.4	20702	
20.727	0	1	0	15.35	14.69	20727	
20.752	0	1	0	15.42	15.92	20752	
20.777	0	1	0	15.07	15.57	20777	
20.802	0	1	0	15.07	15.16	20802	
20.827	0	1	0	15.23	15.88	20827	
20.852	0	1	0	14.95	15.33	20852	
20.877	0	1	0	14.88	15.45	20877	
20.902	0	1	0	15.07	15.28	20902	
20.927	0	1	0	14.88	15.28	20927	
20.952	0	1	0	14.95	15.33	20952	
20.977	0	1	0	15.07	15.16	20977	
21.002	0	1	0	15.23	15.04	21002	
21.027	0	1	0	15.07	15.21	21027	
21.052	0	1	0	15.23	14.97	21052	
21.077	0	1	0	15.11	15.21	21077	
21.102	0	1	0	14.59	15.28	21102	
21.127	0	1	0	14.99	15.21	21127	
21.152	0	1	0	14.64	15.09	21152	
21.177	0	1	0	14.83	15.09	21177	
21.202	0	1	0	15.19	15.28	21202	
21.227	0	1	0	14.95	14.85	21227	
21.252	0	1	0	14.88	15.33	21252	
21.277	0	1	0	14.95	14.85	21277	
21.302	0	1	0	14.99	15.04	21302	
21.327	0	1	0	14.95	15.4	21327	
21.352	0	1	0	14.83	14.8	21352	
21.377	0	1	0	14.83	15.16	21377	
21.402	0	1	0	15.3	14.92	21402	
21.427	0	1	0	14.99	15.09	21427	
21.452	0	1	0	15.07	15.04	21452	
21.477	0	1	0	14.99	14.97	21477	
21.502	0	1	0	15.19	14.69	21502	
21.527	0	1	0	14.95	15.04	21527	
21.552	0	1	0	14.76	15.16	21552	
21.578	0	1	0	14.99	14.8	21578	
21.602	0	1	0	14.88	15.21	21602	
21.627	0	1	0	15.23	15.28	21627	
21.652	0	1	0	14.76	15.52	21652	
21.677	0	1	0	15.35	14.57	21677	
21.702	0	1	0	14.52	14.85	21702	
21.727	0	1	0	14.88	15.28	21727	
21.752	0	1	0	14.76	14.92	21752	
21.786	0	1	0	14.83	14.8	21786	
21.802	0	1	0	14.95	14.61	21802	
21.827	0	1	0	15.11	15.09	21827	
21.852	0	1	0	14.95	15.28	21852	
21.877	0	1	0	14.88	14.85	21877	
21.902	0	1	0	14.83	15.09	21902	
21.927	0	1	0	14.76	15.09	21927	
21.952	0	1	0	14.88	14.92	21952	
21.977	0	1	0	14.64	14.8	21977	
22.002	0	1	0	15.07	15.09	22002	
22.027	0	1	0	14.71	14.73	22027	
22.052	0	1	0	15.07	15.45	22052	
22.077	0	1	0	15.19	15.16	22077	
22.103	0	0	0	14.52	15.04	22103	
22.131	0	0	0	14.95	14.38	22131	
22.152	0	0	0	18.64	14.45	22152	
22.178	0	0	0	16.07	15.16	22178	
22.203	0	0	0	15.23	15.21	22203	
22.229	0	0	0	15.42	14.85	22229	
22.252	0	0	0	15.11	14.8	22252	
22.279	0	0	0	15.54	14.85	22279	
22.302	0	0	0	15.66	14.92	22302	
22.327	0	0	0	15.35	14.92	22327	
22.352	0	0	0	15.3	15.33	22352	
22.378	0	0	0	15.07	15.09	22378	
22.402	0	0	0	15.19	15.21	22402	
22.43	1	0	1	14.88	14.85	22430	
22.452	1	0	1	15.3	15.16	22452	
22.486	1	0	1	18.64	14.49	22486	
22.512	1	0	1	20.05	14.49	22512	
22.527	0	0	1	28.25	13.66	22527	
22.552	0	0	1	62.1	12.63	22552	
22.578	0	0	1	56	12.4	22578	
22.602	0	0	1	63.17	11.92	22602	
22.627	0	0	1	64.96	11.63	22627	
22.652	0	0	1	65.44	10.68	22652	
22.677	0	0	1	65.73	10.73	22677	
22.702	0	0	1	65.44	9.85	22702	
22.727	0	0	1	65.44	9.77	22727	
22.752	0	0	1	64.96	9.73	22752	
22.777	0	0	1	64.89	9.25	22777	
22.802	0	0	1	64.65	9.18	22802	
22.827	0	0	1	64.89	8.82	22827	
22.852	0	0	1	64.84	8.34	22852	
22.877	0	0	1	64.53	7.87	22877	
22.902	0	0	1	64.72	8.06	22902	
22.927	0	0	1	64.84	7.22	22927	
22.956	0	0	1	64.53	6.98	22956	
22.988	0	0	1	64.25	6.56	22988	
23.002	0	0	1	63.7	6.75	23002	
23.027	0	0	1	64.49	6.08	23027	
23.052	0	0	1	63.77	5.72	23052	
23.077	0	0	1	64.25	5.96	23077	
23.102	0	0	1	63.82	5.65	23102	
23.127	0	0	1	63.65	5.13	23127	
23.152	0	0	0	64.13	4.89	23152	
23.177	0	0	0	63.65	5.41	23177	
23.202	0	0	0	63.58	4.77	23202	
23.227	0	0	0	63.65	4.65	23227	
23.252	0	0	0	63.41	4.93	23252	
23.277	0	0	0	63.22	5.05	23277	
23.307	0	0	0	63.58	5.24	23307	
23.327	0	0	0	63.34	5.01	23327	
23.352	0	0	0	63.7	5.01	23352	
23.377	0	0	0	63.53	5.17	23377	
23.402	0	0	0	63.65	4.93	23402	
23.475	0	0	0	62.94	5.05	23475	
23.477	0	0	0	63.06	5.05	23477	
23.479	0	0	0	62.98	5.13	23479	
23.502	0	0	0	62.82	4.89	23502	
23.527	0	0	0	62.51	5.72	23527	
23.552	0	0	0	62.86	5.48	23552	
23.577	0	0	0	62.58	5.6	23577	
23.613	0	0	0	62.86	5.36	23613	
23.631	0	0	0	62.63	5.29	23631	
23.652	0	0	0	63.1	5.29	23652	
23.677	0	0	0	62.7	5.24	23677	
23.702	0	0	0	62.86	5.65	23702	
23.727	0	0	0	62.51	5.17	23727	
23.754	0	0	0	62.22	5.6	23754	
23.777	0	0	0	62.63	5.36	23777	
23.802	0	0	0	62.1	4.89	23802	
23.827	0	0	0	62.51	5.17	23827	
23.852	0	0	0	62.22	5.05	23852	
23.886	0	0	0	62.46	5.17	23886	
23.902	0	0	0	61.91	5.01	23902	
23.927	0	0	0	62.15	5.05	23927	
23.952	0	0	0	61.86	5.24	23952	
23.986	0	0	0	62.34	5.29	23986	
24.002	0	0	0	62.46	5.48	24002	
24.027	0	0	0	61.91	5.36	24027	
24.052	0	0	0	62.15	5.17	24052	
24.077	0	0	0	62.34	5.29	24077	
24.102	0	0	0	62.1	5.24	24102	
24.127	0	0	0	61.55	5.36	24127	
24.152	0	0	0	62.22	5.13	24152	
24.177	0	0	0	62.27	5.05	24177	
24.202	0	0	0	61.79	5.24	24202	
24.227	0	0	0	61.79	5.24	24227	
24.252	0	0	0	61.79	5.24	24252	
24.277	0	0	0	61.86	5.53	24277	
24.302	0	0	0	61.2	4.77	24302	
24.327	0	0	0	61.98	5.24	24327	
24.356	0	0	0	61.31	5.24	24356	
24.38	0	0	0	61.31	5.13	24380	
24.402	0	0	0	61.2	5.6	24402	
24.435	0	0	0	61.55	5.72	24435	
24.452	0	0	0	61.74	5.41	24452	
24.477	0	0	0	61.98	5.48	24477	
24.502	0	0	0	61.91	5.29	24502	
24.527	0	0	0	62.22	5.24	24527	
24.552	0	0	0	61.62	5.36	24552	
24.577	0	0	0	61.27	5.96	24577	
24.602	0	0	0	61.43	5.05	24602	
24.627	0	0	0	61.74	5.13	24627	
24.652	0	0	0	61.15	5.29	24652	
24.677	0	0	0	61.51	5.17	24677	
24.702	0	0	0	61.43	6.01	24702	
24.727	0	0	0	61.55	5.89	24727	
24.752	0	0	0	61.62	5.72	24752	
24.777	0	0	0	61.55	6.01	24777	
24.802	0	0	0	61.43	5.48	24802	
24.827	0	0	0	61.39	5.53	24827	
24.852	0	0	0	61.15	5.48	24852	
24.877	0	0	0	61.15	5.53	24877	
24.902	0	0	0	61.08	5.17	24902	
24.927	0	0	0	61.31	5.24	24927	
24.952	0	0	0	61.15	5.48	24952	
24.977	0	0	0	60.91	5.29	24977	
25.002	0	0	0	61.03	5.53	25002	
25.027	0	0	0	60.67	5.65	25027	
25.052	0	0	0	61.51	5.6	25052	
25.077	0	0	0	60.91	5.6	25077	
25.102	0	0	0	61.31	5.17	25102	
25.127	0	0	0	61.03	5.05	25127	
25.152	0	0	0	60.91	5.36	25152	
25.177	0	0	0	60.84	5.24	25177	
25.202	0	0	0	61.03	5.6	25202	
25.227	0	0	0	61.15	5.41	25227	
25.252	0	0	0	60.84	5.41	25252	
25.277	0	0	0	60.84	5.29	25277	
25.326	0	0	0	61.15	5.01	25326	
25.335	0	0	0	60.84	5.41	25335	
25.352	0	0	0	61.03	5.36	25352	
25.378	0	0	0	60.67	5.53	25378	
25.402	0	0	0	60.96	5.77	25402	
25.427	0	0	0	60.84	5.89	25427	
25.452	0	0	0	60.91	5.65	25452	
25.477	0	0	0	60.48	5.36	25477	
25.502	0	0	0	60.36	5.29	25502	
25.527	0	0	0	59.96	5.53	25527	
25.552	0	0	0	60.08	5.53	25552	
25.577	0	0	0	60.12	5.6	25577	
25.602	0	0	0	60.43	5.13	25602	
25.627	0	0	0	60.72	5.41	25627	
25.652	0	0	0	60.55	5.41	25652	
25.677	0	0	0	60.79	5.48	25677	
25.702	0	0	0	60.72	4.89	25702	
25.727	0	0	0	60.48	5.29	25727	
25.752	0	0	0	61.15	5.29	25752	
25.782	0	0	0	60.67	5.65	25782	
25.802	0	0	0	60.91	5.89	25802	
25.836	0	0	0	60.48	5.48	25836	
25.852	0	0	0	60.67	5.41	25852	
25.878	0	0	0	60.19	5.29	25878	
25.902	0	0	0	60.72	5.72	25902	
25.928	0	0	0	60.36	5.53	25928	
25.952	0	0	0	60.24	5.41	25952	
25.978	0	0	0	60.79	5.72	25978	
26.002	0	0	0	60.6	5.53	26002	
26.027	0	0	0	60.43	5.84	26027	
26.052	0	0	0	60.36	6.08	26052	
26.078	0	0	0	60.43	5.6	26078	
26.102	0	1	0	60.19	5.96	26102	
26.127	0	1	0	61.55	21.38	26127	
26.152	0	1	0	25.96	16.52	26152	
26.177	0	1	0	16.26	15.57	26177	
26.202	0	1	0	15.3	15.52	26202	
26.236	0	1	0	15.78	14.97	26236	
26.252	0	1	0	15.23	15.45	26252	
26.277	0	1	0	15.11	14.92	26277	
26.302	0	1	0	15.11	15.45	26302	
26.327	0	1	0	15.47	15.04	26327	
26.352	0	1	0	14.99	15.33	26352	
26.377	0	1	0	15.07	15.33	26377	
26.402	0	1	0	15.07	15.33	26402	
26.427	0	1	0	15.3	15.28	26427	
26.452	0	1	0	15.59	15.28	26452	
26.477	0	1	0	15.23	14.97	26477	
26.502	0	1	0	14.95	14.97	26502	
26.527	0	1	0	14.95	15.52	26527	
26.552	0	1	0	15.07	14.85	26552	
26.577	0	1	0	15.07	15.04	26577	
26.602	0	1	0	15.23	15.52	26602	
26.627	0	1	0	14.99	15.4	26627	
26.652	0	1	0	15.07	14.97	26652	
26.677	0	1	0	15.23	14.97	26677	
26.702	0	1	0	14.71	15.21	26702	
26.727	0	1	0	14.64	14.73	26727	
26.752	0	1	0	15.19	15.16	26752	
26.777	0	1	0	14.95	15.21	26777	
26.802	0	1	0	15.07	14.92	26802	
26.827	0	1	0	14.95	15.4	26827	
26.852	0	1	0	15.07	15.57	26852	
26.877	0	1	0	14.95	14.97	26877	
26.902	0	1	0	14.99	15.16	26902	
26.927	0	1	0	15.11	15.09	26927	
26.952	0	1	0	15.3	15.16	26952	
26.977	0	1	0	15.11	14.85	26977	
27.002	0	1	0	15.35	15.04	27002	
27.027	0	1	0	15.11	14.69	27027	
27.052	0	1	0	15.3	15.16	27052	
27.077	0	1	0	15.47	14.85	27077	
27.102	0	1	0	15.11	14.73	27102	
27.127	0	1	0	14.99	15.21	27127	
27.167	0	1	0	15.23	15.16	27167	
27.177	0	1	0	14.95	15.16	27177	
27.203	0	1	0	15.19	15.09	27203	
27.227	0	1	0	15.3	15.45	27227	
27.252	0	1	0	15.35	15.28	27252	
27.277	0	1	0	15.35	15.28	27277	
27.302	0	1	0	14.99	14.8	27302	
27.327	0	1	0	15.11	14.92	27327	
27.352	0	1	0	14.95	15.09	27352	
27.377	0	1	0	15.11	15.16	27377	
27.402	0	1	0	14.99	15.4	27402	
27.427	0	1	0	15.23	15.45	27427	
27.452	0	1	0	15.3	15.28	27452	
27.477	0	1	0	14.99	15.33	27477	
27.502	0	1	0	14.88	15.21	27502	
27.527	0	1	0	14.99	15.45	27527	
27.552	0	1	0	14.95	15.28	27552	
27.577	0	1	0	15.47	15.09	27577	
27.602	0	1	0	14.88	15.4	27602	
27.627	0	1	0	14.71	15.09	27627	
27.652	0	1	0	14.99	15.09	27652	
27.677	0	1	0	14.35	15.09	27677	
27.702	0	1	0	15.07	15.33	27702	
27.727	0	1	0	14.95	15.45	27727	
27.752	0	1	0	15.07	15.64	27752	
27.777	0	0	0	15.71	14.97	27777	
27.803	0	0	0	15.11	15.28	27803	
27.827	0	0	0	18.28	13.78	27827	
27.852	0	0	0	16.31	15.33	27852	
27.877	0	0	0	16.26	15.33	27877	
27.902	0	0	0	15.66	15.33	27902	
27.927	0	0	0	15.19	15.57	27927	
27.952	0	0	0	15.11	15.04	27952	
27.977	0	0	0	15.07	15.21	27977	
28.002	0	0	0	15.19	15.16	28002	
28.027	0	0	0	15.47	15.04	28027	
28.052	0	0	0	15.11	15.45	28052	
28.078	1	0	1	15.59	15.16	28078	
28.103	1	0	1	15.35	14.61	28103	
28.127	1	0	1	18.17	14.61	28127	
28.152	1	0	1	19.72	13.78	28152	
28.177	0	0	1	27.53	13.35	28177	
28.202	0	0	1	49.92	12.99	28202	
28.227	0	0	1	47.44	12.59	28227	
28.252	0	0	1	52.9	11.8	28252	
28.277	0	0	1	55.4	11.8	28277	
28.302	0	0	1	56.19	11.16	28302	
28.327	0	0	1	56.79	11.16	28327	
28.352	0	0	1	56.67	10.44	28352	
28.377	0	0	1	56.67	10.08	28377	
28.402	0	0	1	56.83	9.61	28402	
28.427	0	0	1	56.71	9.13	28427	
28.452	0	0	1	56.71	9.18	28452	
28.477	0	0	1	56.59	8.65	28477	
28.502	0	0	1	56	8.34	28502	
28.527	0	0	1	55.88	7.94	28527	
28.552	0	0	1	55.95	6.87	28552	
28.577	0	0	1	56	7.75	28577	
28.602	0	0	1	56	7.15	28602	
28.627	0	0	1	55.95	6.98	28627	
28.652	0	0	1	55.83	6.63	28652	
28.677	0	0	1	55.52	6.56	28677	
28.702	0	0	1	55.76	6.25	28702	
28.727	0	0	1	55.16	5.89	28727	
28.752	0	0	1	55.52	5.65	28752	
28.777	0	0	1	55.35	5.41	28777	
28.823	0	0	1	55.24	5.01	28823	
28.83	0	0	1	55.59	5.13	28830	
28.852	0	0	0	55.4	4.77	28852	
28.877	0	0	0	55.24	4.93	28877	
28.902	0	0	0	55.59	4.77	28902	
28.933	0	0	0	55.28	5.05	28933	
28.956	0	0	0	55.35	4.93	28956	
28.977	0	0	0	55.16	5.13	28977	
29.002	0	0	0	55.16	4.65	29002	
29.027	0	0	0	55.16	4.77	29027	
29.052	0	0	0	54.88	4.53	29052	
29.084	0	0	0	55.16	4.7	29084	
29.102	0	0	0	55.12	4.65	29102	
29.128	0	0	0	54.76	4.93	29128	
29.152	0	0	0	54.88	4.65	29152	
29.184	0	0	0	54.88	4.7	29184	
29.203	0	0	0	54.88	4.77	29203	
29.235	0	0	0	55.16	5.13	29235	
29.252	0	0	0	55.24	5.24	29252	
29.277	0	0	0	55.12	5.17	29277	
29.302	0	0	0	55.12	5.24	29302	
29.328	0	0	0	54.88	5.13	29328	
29.352	0	0	0	54.81	5.01	29352	
29.381	0	0	0	54.76	5.13	29381	
29.402	0	0	0	54.69	4.93	29402	
29.427	0	0	0	54.76	4.82	29427	
29.452	0	0	0	54.69	4.82	29452	
29.488	0	0	0	54.64	5.01	29488	
29.505	0	0	0	54.64	4.89	29505	
29.527	0	0	0	55.12	5.17	29527	
29.556	0	0	0	54.33	5.01	29556	
29.579	0	0	0	54.64	4.93	29579	
29.602	0	0	0	53.97	4.77	29602	
29.627	0	0	0	54.64	5.17	29627	
29.653	0	0	0	54.76	5.01	29653	
29.677	0	0	0	54.4	5.13	29677	
29.702	0	0	0	54.64	5.17	29702	
29.727	0	0	0	54.57	4.82	29727	
29.756	0	0	0	54.57	4.93	29756	
29.777	0	0	0	55	5.36	29777	
29.806	0	0	0	54.57	5.01	29806	
29.831	0	0	0	54.09	5.05	29831	
29.853	0	0	0	53.97	5.48	29853	
29.878	0	0	0	54.21	4.89	29878	
29.902	0	0	0	53.69	4.82	29902	
29.927	0	0	0	54.21	5.05	29927	
29.952	0	0	0	54.4	5.05	29952	
29.977	0	0	0	54.21	5.13	29977	
30.006	0	0	0	54.09	5.05	30006	
30.027	0	0	0	54.09	5.05	30027	
30.056	0	0	0	54.21	5.17	30056	
30.077	0	0	0	54.04	5.13	30077	
30.104	0	0	0	54.16	4.89	30104	
30.127	0	0	0	54.09	5.24	30127	
30.152	0	0	0	54.16	4.89	30152	
30.177	0	0	0	54.09	5.13	30177	
30.202	0	0	0	53.73	5.48	30202	
30.235	0	0	0	54.09	5.13	30235	
30.252	0	0	0	53.61	5.01	30252	
30.277	0	0	0	53.81	5.13	30277	
30.302	0	0	0	53.97	5.05	30302	
30.327	0	0	0	53.73	5.05	30327	
30.354	0	0	0	53.5	5.13	30354	
30.377	0	0	0	53.69	5.13	30377	
30.402	0	0	0	53.5	4.7	30402	
30.427	0	0	0	53.92	4.7	30427	
30.452	0	0	0	53.69	4.89	30452	
30.486	0	0	0	53.5	5.05	30486	
30.502	0	0	0	54.04	5.17	30502	
30.527	0	0	0	53.81	5.01	30527	
30.552	0	0	0	53.57	5.05	30552	
30.577	0	0	0	53.85	5.24	30577	
30.602	0	0	0	54.09	4.93	30602	
30.627	0	0	0	54.04	5.13	30627	
30.662	0	0	0	53.61	5.41	30662	
30.677	0	0	0	53.81	4.89	30677	
30.702	0	0	0	53.92	5.01	30702	
30.727	0	0	0	53.61	5.29	30727	
30.756	0	0	0	53.5	5.17	30756	
30.777	0	0	0	53.69	5.01	30777	
30.802	0	0	0	53.69	5.01	30802	
30.834	0	0	0	53.57	4.89	30834	
30.852	0	0	0	53.69	4.82	30852	
30.877	0	0	0	53.33	5.29	30877	
30.946	0	0	0	53.45	5.17	30946	
30.948	0	0	0	53.33	5.17	30948	
30.952	0	0	0	53.26	5.24	30952	
30.979	0	0	0	53.33	5.24	30979	
31.002	0	0	0	52.97	5.48	31002	
31.032	0	0	0	53.38	5.24	31032	
31.052	0	0	0	53.57	4.89	31052	
31.077	0	0	0	53.45	5.01	31077	
31.102	0	0	0	53.26	5.17	31102	
31.136	0	0	0	53.33	5.01	31136	
31.152	0	0	0	53.61	4.93	31152	
31.177	0	0	0	53.5	5.41	31177	
31.206	0	0	0	53.5	5.29	31206	
31.236	0	0	0	53.38	5.41	31236	
31.252	0	0	0	53.33	5.17	31252	
31.279	0	0	0	53.73	4.93	31279	
31.302	0	0	0	53.02	5.17	31302	
31.327	0	0	0	53.33	5.24	31327	
31.352	0	0	0	53.09	5.24	31352	
31.377	0	0	0	53.69	5.17	31377	
31.402	0	0	0	53.09	5.24	31402	
31.427	0	0	0	53.5	5.29	31427	
